TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
158|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572 759||NO COMMENTS||622||||343|||58|0|0|0|0|CN|CENTER POSITION|WS|WINDSHIELD|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|2325|104.25|117.63|0|-5623|-6792|0|0|0|||NO COMMENTS
159|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572 759||NO COMMENTS||478||||361|||170|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|239|129|168.13|0|0|0|0|0|0|||NO COMMENTS
160|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572 759||NO COMMENTS||668||||363|||51|0|0|0|0|CN|CENTER POSITION|HW|HEADER - WINDSHIELD|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|OT|OTHER|UN|UNKNOWN|4240|119.25|128.5|0|0|0|0|0|0|||NO COMMENTS
161|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572 A03||NO COMMENTS||518||||312|||191|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|0|0|0|0|0|0|0|0|0|||NO COMMENTS
182|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABS A04||NO COMMENTS||467||||272|||229|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1922|94.13|114.13|0|0|0|676|0|5464|||NO COMMENTS
183|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LAB A03||NO COMMENTS||498|||||||142|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|925|82.25|110.13|0|0|0|464|0|6342|||NO COMMENTS
186|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. A03||NO COMMENTS||559|||602|419|||160|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1249|78.38|114.13|0|-752|-827|520|3536|6352|||NO COMMENTS
189|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A03||NO COMMENTS|490|638|||648|312|||211|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|28|61.88|161.13|0|0|0|0|0|0|||NO COMMENTS
190|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A03||NO COMMENTS|470|635|||648|287|||211|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1148|73.38|143|0|0|0|0|0|0|||NO COMMENTS
191|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A03||NO COMMENTS|648|765|||648|343|||168|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1016|79.25|90.38|0|0|0|0|0|0|||NO COMMENTS
192|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A03||NO COMMENTS|643|762|||648|340|||175|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|74|65.25|143.63|0|0|0|0|0|0|||NO COMMENTS
194|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. A03||NO COMMENTS|414|503|||541|422|||109|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|860|85.13|94.88|0|0|0|335|1604|5715|||NO COMMENTS
198|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|OT|OTHER|PART 572 DUMMY||NO COMMENTS|203|546|160|203|630|432|140|229|64|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|107|31.75|72.38|0|0|0|0|0|0|||NO COMMENTS
199|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572, SER.NO. A08||NO COMMENTS|330|483|140|234|577|343|145|152|208|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|861|82|128.63|0|-403|-229|365|6405|4843|||NO COMMENTS
200|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A03||NO COMMENTS|455|605|||620|277|||208|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|380|87|116.75|0|0|0|0|0|0|||NO COMMENTS
201|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A03||NO COMMENTS|483|617|||638|292||||0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|577|110.5|210.13|0|0|0|0|0|0|||NO COMMENTS
202|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABS A08||NO COMMENTS||559|414|414|||||216|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|969|81.13|127.38|0|0|0|360|0|6818|||NO COMMENTS
203|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572 SER. NO. A08||NO COMMENTS||457|||||||112|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1082|88.38|129.13|0|0|0|0|0|0|||NO COMMENTS
204|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572, SER.NO. A03||NO COMMENTS||488|||||||152|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|774|82.63|118.75|0|-291|-503|331|6369|3495|||NO COMMENTS
206|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 110||NO COMMENTS|284|411|140|170|513|348|64|140|86|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|618|66.23|88.73|0|-2847|-3292|0|8007|7117|||NO COMMENTS
207|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 110||NO COMMENTS|330|432|140|165|508|394|119|170|124|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|606|64.73|104.48|50.48|-4448|-2402|480|4537|5338|||NO COMMENTS
208|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 320||NO COMMENTS|363|566|185|229|572|417|147|165|140|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|44|81.15|160.8|0|-996|-463|0|4515|3781|||NO COMMENTS
209|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 110||NO COMMENTS|368|541|185|254|566|427|152|178|168|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|30|86.55|154.2|0|-389|-222|0|3381|5894|||NO COMMENTS
214|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 97||NO COMMENTS|419|584|160|216|660|439|132|165|305|0|0|0|0|RW|REARWARD OF CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|345|62.4|211.65|25.64|0|0|160|0|0|||NO COMMENTS
215|1|01|LEFT FRONT SEAT|AS|APR SIDE IMPACT DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|TERIERRE||NO COMMENTS|445|546|122|203|559|406|102|152|122|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|OT|OTHER|UN|UNKNOWN|OT|OTHER|UN|UNKNOWN|805|33.8|49.4|158.7|0|0|2655|0|0|||NO COMMENTS
216|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0357||NO COMMENTS|483|648|152|254|622|470|127|152|140|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|3063|82.2|88.8|51.42|0|0|549|3612|7130|||NO COMMENTS
217|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0319||NO COMMENTS|434|559|152|213|572|406|89|160|152|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|2710|66.2|72.4|53.43|0|0|617|0|0|||NO COMMENTS
218|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0319||NO COMMENTS|371|457|173|208|551|386|76|94|38|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1976|57.4|82.4|87.95|0|0|1121|4791|7344|||NO COMMENTS
219|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA SN S06EMS||NO COMMENTS|419|521|229|216|584|368|89|152|254|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|4611|45.6|58.6|62.36|0|0|556|4844|3554|||NO COMMENTS
220|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON SN A03||NO COMMENTS|356|483|178|274|516|330|127|203|203|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|958|40.8|81.8|43.53|0|0|355|6303|6454|||NO COMMENTS
221|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON SN A03||NO COMMENTS|417|495|241|305|592|384|137|193|241|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|922|46|72.8|78.72|0|0|710|3350|6050|||NO COMMENTS
222|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0319||NO COMMENTS|579|673|267|290|625|330|109|140|254|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|943|59.4|113.2|48.43|0|0|413|0|0|||NO COMMENTS
238|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|0|0|0|0|0|0|0|0|0|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|858|66|93.2|52.11|-899|-685|386|0|1766|||NO COMMENTS
239|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|368|470|152|198|559|406|89|147|216|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1684|72.6|87|65.75|-1108|0|631|0|5191|||NO COMMENTS
240|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|305|381|216|279|559|292|102|127|216|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|7|29.4|43.8|14.89|-409|-992|8|0|1650|||NO COMMENTS
241|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|429|572|203|241|589|351|109|193|236|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|0|65.8|125.8|47.22|-734|-894|376|0|5258|||NO HIC BECAUSE OF BAD DATA
242|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|394|533|203|292|597|274|140|185|231|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|0|0|0|8.96|-200|0|2|0|1481|||NO COMMENTS
243|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|569|671|198|254|584|330|132|191|279|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|651|64.2|114.8|47.8|-512|-921|366|0|5485|||NO COMMENTS
244|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|406|508|203|203|241|566|378|89|198|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|857|62.6|122.8|48.64|-1246|-1668|390|0|3794|||NO COMMENTS
245|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|465|549|216|241|584|376|76|127|236|0|0|0|0|RW|REARWARD OF CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|3034|72.4|84.2|86.65|-1188|-423|752|0|5494|||NO COMMENTS
246|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|516|648|137|168|620|401|56|132|224|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1640|69.4|92.6|78.98|-1713|-614|802|0|5231|||NO COMMENTS
249|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0319||NO COMMENTS|462|549|229|239|541|330|102|188|140|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1341|68|75|0|-645|-3421|462|8950|6308|||NO COMMENTS
252|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0353||NO COMMENTS|351|445|160|191|528|343|89|165|241|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|398|56.2|111.6|39.07|-885|0|344|0|4355|||NO COMMENTS
253|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|508|0|216|0|648|490|140|168|196|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|880|39|67.4|99.57|0|0|1057|0|0|||NO COMMENTS
254|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 97||NO COMMENTS|406|559|145|191|678|470|114|165|323|0|0|0|0|RW|REARWARD OF CENTER POSITION|NO|NONE|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|416|50.7|178.2|31.55|-1246|-2847|168|14012|2439|||NO COMMENTS
255|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572, SER.NO. A08||NO COMMENTS||574|||||||147|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|802|86.5|123.25|41.61|-861|-553|318|6856|6321|||NO COMMENTS
256|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON A08||NO COMMENTS|||188|269|||74|97|76|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|801|54.88|103.25|0|0|0|0|0|0|||NO COMMENTS
257|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON A08||NO COMMENTS|||188|269|||74|97|76|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|0|0|0|0|0|0|0|0|0|||NO COMMENTS
259|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|381|483|185|229|572|419|127|211|206|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|29|74|164|213.98|0|0|128013|0|0|||NO COMMENTS
261|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|432|508|140|203|605|389|114|185|165|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|6|76.4|159.8|7.16|0|0|7|0|0|||NO COMMENTS
263|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA N502S06||NO COMMENTS|391|483|160|193|582|381|104|137|147|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|0|440.2|480|0|0|0|0|0|0|||BAD HIC DATA
266|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|406|457|140|211|566|343|140|216|188|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|9|83.6|160|6.64|0|0|6|0|0|||NO COMMENTS
267|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|432|483|140|203|610|414|114|203|178|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|19|95.4|148.6|0|0|0|0|0|0|||NO COMMENTS
268|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. A04||NO COMMENTS|305|465|109|165|490|292|76|127|147|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|819|59.75|99|47.47|0|0|366|0|0|||NO COMMENTS
269|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. A04||NO COMMENTS|338|508|147|216|533|330|89|135|145|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|0|70.38|96.88|54.34|0|0|432|6522|5225|||NO HIC BECAUSE OF UNACCEPTABLE BIAS IN THE DATA
270|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. AO8||NO COMMENTS|269|378|||498|328|||145|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|727|56.63|112.5|36.8|0|0|300|6483|6981|||NO COMMENTS
271|1|01|LEFT FRONT SEAT|OT|OTHER||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON SERIAL NUMBER A03||NO COMMENTS|368|483|254|330|533|330|178|211|152|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1001|58|102.2|51.23|-454|-2300|463|5538|8340|||NO COMMENTS
272|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 111||NO COMMENTS|348|508|168|216|610|399|107|198|269|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1078|56.03|97.5|58.88|-5783|-4048|568|8896|8563|||NO COMMENTS
273|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES A08||NO COMMENTS|368|470|165|229|488|368|89|140|229|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|940|64.88|75.13|49.68|0|0|430|7382|7305|||NO COMMENTS
274|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 153||NO COMMENTS|267|343|107|183|508|338|94|145|140|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|881|65.03|114.98|65.04|-3737|-16458|562|2669|5783|||NO COMMENTS
275|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA ENGINEERING S-45||NO COMMENTS|267|396|||490|287|||198|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|UN|UNKNOWN|SW|STEERING WHEEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|324|79.75|112.38|37.02|0|0|180|0|3033|||NO COMMENTS
