TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
189|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A04||NO COMMENTS|457|610|||582||||216|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|0|0|0|0|0|0|0|0|0|||NO COMMENTS
190|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A04||NO COMMENTS|516|658|||594||||160|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|0|0|0|0|0|0|0|0|0|||NO COMMENTS
191|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 759||NO COMMENTS|691|828|||721||||254|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|724|65|139.25|0|0|0|0|0|0|||NO COMMENTS
192|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 760||NO COMMENTS|650|790|||696||||257|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|97|64.13|138.75|0|0|0|0|0|0|||NO COMMENTS
194|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. A04||NO COMMENTS|338|427|||516||||160|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|941|84.75|100.38|0|0|0|341|3977|0|||NO COMMENTS
198|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|OT|OTHER|PART 572 DUMMIES||NO COMMENTS|203|559|165|203|719|0|140|229|97|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|0|0|0|0|0|0|0|0|0|||NO COMMENTS
199|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572, SER.NO. A09||NO COMMENTS|325|475|132|221|691||127|140|221|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|0|122|300|0|-590|-579|401|8848|5678|||BAD HIC DATA
200|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A04||NO COMMENTS|483|630|||564||||173|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|0|0|0|0|0|0|0|0|0|||NO COMMENTS
201|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON 572 A04||NO COMMENTS|523|605|||554||||145|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|0|0|0|0|0|0|0|0|0|||NO COMMENTS
202|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABS A09||NO COMMENTS||559|||||||165|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1306|85.88|141|0|0|0|391|0|7323|||NO COMMENTS
203|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572, SER. NO. A09||NO COMMENTS||396|||||||185|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|809|88.25|128.38|0|0|0|0|0|0|||NO COMMENTS
204|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572, SER.NO. 759||NO COMMENTS||503|||||||224|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|969|95.75|118.13|0|-988|-615|364|6703|3652|||NO COMMENTS
206|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 320||NO COMMENTS|279|419|132|170|498|0|94|152|114|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1011|84.23|96.68|0|-2135|-1246|0|8896|7829|||NO COMMENTS
207|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 162||NO COMMENTS|292|394|152|191|521|0|127|157|102|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1733|88.95|98.55|58.4|-3203|-3559|459|6228|10231|||NO COMMENTS
214|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 153||NO COMMENTS|406|584|160|213|749|0|127|178|318|0|0|0|0|RW|REARWARD OF CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|352|62.03|205.43|22.64|0|0|149|0|0|||NO COMMENTS
216|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0358||NO COMMENTS|457|584|135|231|610||109|147|165|0|0|0|0|RW|REARWARD OF CENTER POSITION|HK|KNEE|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1778|76.8|118.2|43.02|0|0|435|3461|7655|||NO COMMENTS
217|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0814||NO COMMENTS|465|574|152|226|668||89|152|155|0|0|0|0|RW|REARWARD OF CENTER POSITION|OT|OTHER|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1511|63|115.2|45.76|0|0|417|0|0|||NO COMMENTS
218|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0357||NO COMMENTS|389|483|165|211|533||84|114|97|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1868|72|97|52.59|0|0|519|5413|0|||NO COMMENTS
219|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA SN S03||NO COMMENTS|356|495|178|216|508||89|127|178|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|2535|60.2|69|42.59|0|0|412|6583|0|||NO COMMENTS
220|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0358||NO COMMENTS|330|495|127|224|521||122|229|140|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|960|38.4|94.8|38.99|0|0|316|3296|6499|||NO COMMENTS
221|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0358||NO COMMENTS|401|533|203|279|584||122|211|229|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|755|54.6|100.8|59.82|0|0|456|6699|7424|||NO COMMENTS
222|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA SN S03||NO COMMENTS|533|635|241|267|635||114|165|279|0|0|0|0|NO|NONADJUSTABLE SEAT|OT|OTHER|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|957|58.6|148.4|36.94|0|0|274|0|0|||NO COMMENTS
238|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|0|0|0|0|0|0|0|0|0|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1305|88|112.4|62.66|-5658|-823|615|0|7277|||NO COMMENTS
239|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|381|470|97|140|541||84|173|211|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|2295|89.4|97.8|48.45|-2909|-325|488|0|5329|||NO COMMENTS
240|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|351|414|216|254|533||140|178|198|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1804|71.6|99.8|99.29|-1277|-574|866|0|5698|||NO COMMENTS
241|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|528|660|249|274|660||130|185|203|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|828|76.8|120.8|84.41|-1250|-1014|2291|0|6116|||NO COMMENTS
242|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|358|508|254|356|533||188|178|218|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1419|98.4|104.4|57.38|-485|-485|379|0|4475|||NO COMMENTS
243|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|597|721|234|312|566||160|193|239|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|587|63.6|199.8|32.01|-503|-778|251|0|7816|||NO COMMENTS
244|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|406|495|196|221|559||91|160|203|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|797|62.4|118.2|34.46|-765|-939|332|0|4493|||NO COMMENTS
245|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|427|505|191|193|566||69|147|216|0|0|0|0|RW|REARWARD OF CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|859|59.8|116|45.78|-1699|-3149|369|0|6001|||NO COMMENTS
246|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|605|737|196|249|716||89|132|300|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1321|73.8|111|96.3|-738|-1744|1112|0|0|||NO COMMENTS
249|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA SN S03||NO COMMENTS|490|584|216|229|528||112|183|145|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|830|32.2|109.6|0|-867|-823|292|6730|6539|||NO COMMENTS
252|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0354||NO COMMENTS|325|432|203|241|508||114|152|224|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1029|90.2|114.2|85.47|-3123|-1859|632|0|4764|||NO COMMENTS
253|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|533|0|211|0|648|0|135|211|198|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|104|163|165.2|16.47|0|0|21|0|0|||NO COMMENTS
254|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 153||NO COMMENTS|386|521|140|191|635|0|127|196|381|0|0|0|0|RW|REARWARD OF CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|337|46.35|166.2|29.71|-2135|-845|172|125|7562|||NO COMMENTS
255|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON PART 572, SER.NO. A09||NO COMMENTS||455|||||||114|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|777|64.25|130.38|34.12|-415|-180|272|5554|0|||NO COMMENTS
256|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON A09||NO COMMENTS|312|554|||450||71|89|84|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|706|55.38|86.25|0|0|0|0|0|0|||NO COMMENTS
257|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON A09||NO COMMENTS|312|554|||450||71|89|84|0|0|0|0|CN|CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|2472|82.38|104.13|0|0|0|0|0|0|||NO COMMENTS
259|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|457|546|241|292|610||185|249|175|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|99|151.2|177.6|111.84|0|0|6895|0|0|||NO COMMENTS
261|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|432|465|135|191|521|0|109|185|216|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|2|61.6|199.8|5.06|0|0|2|0|0|||NO COMMENTS
263|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA N502S03||NO COMMENTS|386|472|157|201|589|0|97|140|155|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1685|39.4|61.4|0|0|0|0|0|0|||NO COMMENTS
266|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|445|470|147|216|516|0|135|211|147|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|26|154.6|169.6|11.23|0|0|11|0|0|||NO COMMENTS
267|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA||NO COMMENTS|445|508|140|191|559|0|160|241|211|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|6|74|199.8|0|0|0|0|0|0|||NO COMMENTS
268|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. 759||NO COMMENTS|241|241|114|191|457||76|178|132|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|1693|80.5|91.63|38.29|0|0|331|0|0|||NO COMMENTS
269|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. A03||NO COMMENTS|338|478|132|203|528||102|127|132|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|0|62.75|122.5|32.31|0|0|223|5402|5411|||NO HIC BECAUSE OF UNACCEPTABLE BIAS IN THE DATA
270|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES NO. A09||NO COMMENTS|277|401|||503||||145|0|0|0|0|CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|451|51.63|128.75|32.79|0|0|220|5808|6849|||NO COMMENTS
271|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0358||NO COMMENTS|318|432|254|292|483||152|178|160|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|997|43.8|116|50.74|-2269|-627|418|5338|7126|||NO COMMENTS
272|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 320||NO COMMENTS|335|508|157|206|615|0|124|208|272|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1457|62.33|118.73|38.73|-1668|-1499|376|6672|10498|||NO COMMENTS
273|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON RESEARCH LABORATORIES A09||NO COMMENTS|348|450|165|229|523||89|241|229|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1415|82.5|92.25|42.03|0|0|385|8085|8848|||NO COMMENTS
274|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 320||NO COMMENTS|267|348|119|203|475|0|119|165|160|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|881|65.03|114.98|52.92|-2491|-2135|479|3114|8229|||NO COMMENTS
275|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA ENGINEERING S-55||NO COMMENTS|295|389|||597||||241|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|514|87.88|131.38|33.67|0|0|158|0|5007|||NO COMMENTS
279|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA ENGINEERING S55||NO COMMENTS|508|584|191|203|569||89|178|208|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|311|54.25|131.25|29.58|0|0|199|0|6635|||NO COMMENTS
280|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA ENGINEERING S45||NO COMMENTS|318|419|191|241|521||122|196|152|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|305|81.25|133.5|21.57|0|0|124|0|4660|||NO COMMENTS
282|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 183||NO COMMENTS|419|584|157|216|737||140|168|292|0|0|0|0|RW|REARWARD OF CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|181|65.33|142.5|22.02|-783|-778|97|5872|5961|||NO COMMENTS
283|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 183||NO COMMENTS|401|508|127|185|640||114|193|279|0|0|0|0|RW|REARWARD OF CENTER POSITION|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|NO|NONE|UN|UNKNOWN|177|49.58|116.55|21.97|-801|-1068|77|5058|4840|||NO COMMENTS
284|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 110||NO COMMENTS|279|343|119|157|546|0|81|127|170|0|0|0|0|CN|CENTER POSITION|WS|WINDSHIELD|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|452|59.48|153.9|65.98|-2402|-6672|759|0|0|||NO COMMENTS
286|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID 320||NO COMMENTS|310|424|132|178|483|0|107|157|170|0|0|0|0|CN|CENTER POSITION|WS|WINDSHIELD|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|952|76.95|109.8|87.69|-2447|-1557|760|6228|4404|||NO COMMENTS
287|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA SN S03||NO COMMENTS|495|617|267|279|572||137|203|157|0|0|0|0|CN|CENTER POSITION|OT|OTHER|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|790|57|117.6|32.83|0|0|162|0|0|||NO COMMENTS
288|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|ALDERSON SN 0814||NO COMMENTS|470|584|241|292|610||152|203|173|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|917|54.6|122|43.08|0|0|306|0|0|||NO COMMENTS
289|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|HUMANOID SYSTEMS SN-0358||NO COMMENTS|310|432|102|165|470||76|188|140|0|0|0|0|CN|CENTER POSITION|DP|DASHPANEL|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|2334|79.4|89.8|58.19|0|0|583|4915|5921|||NO COMMENTS
290|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA SN S03||NO COMMENTS|457|536|216|251|574||69|155|218|0|0|0|0|CN|CENTER POSITION|OT|OTHER|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|729|55.4|125.4|34.04|0|0|288|6615|5431|||NO COMMENTS
291|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||OT|OTHER|50|50 PERCENTILE|SIERRA SN S03||NO COMMENTS|361|475|188|241|490||81|170|178|0|0|0|0|CN|CENTER POSITION|OT|OTHER|UN|UNKNOWN|UN|UNKNOWN|UN|UNKNOWN|DP|DASHPANEL|UN|UNKNOWN|1434|55.2|113.2|0|0|0|389|6196|6201|||NO COMMENTS
